path,module,backend,lines,layout,styleBlocks,inlineStyles,important,hexColors,tables,modals,responsive,plugins,references,referencedBy,legacyAttributeCandidate
"resources/views/multiend/player_profile.blade.php","multiend","false","924","","0","0","0","0","5","4","true","select2","2","resources/views/backend/player/player_profile.blade.php;resources/views/frontend/player/player_profile.blade.php","false"
"resources/views/multiend/player_profile_styles.blade.php","multiend","false","189","","1","0","0","1","0","0","true","","2","resources/views/backend/player/player_profile.blade.php;resources/views/frontend/player/player_profile.blade.php","false"
"resources/views/orders/hoodie-form.blade.php","orders","false","144","layouts.layoutMaster","0","1","0","1","0","0","true","","1","app/Http/Controllers/Backend/OrderController.php","false"
"resources/views/orders/paid_orders.blade.php","orders","false","56","layouts.layoutMaster","0","0","0","0","1","0","false","","1","app/Http/Controllers/Backend/OrderController.php","false"
"resources/views/policy.blade.php","policy.blade.php","false","29","layouts/blankLayout","0","0","0","1","0","0","false","","0","","false"
"resources/views/profile/delete-user-form.blade.php","profile","false","53","","0","0","0","0","0","0","false","","0","","false"
"resources/views/profile/logout-other-browser-sessions-form.blade.php","profile","false","105","","0","0","0","0","0","0","false","","0","","false"
"resources/views/profile/show.blade.php","profile","false","39","layouts.layoutMaster","0","0","0","0","0","0","false","","0","","false"
"resources/views/profile/two-factor-authentication-form.blade.php","profile","false","108","","0","0","0","0","0","0","false","","0","","false"
"resources/views/profile/update-password-form.blade.php","profile","false","42","","0","0","0","0","0","0","false","","0","","false"
"resources/views/profile/update-profile-information-form.blade.php","profile","false","72","","0","0","0","0","0","0","false","","0","","false"
"resources/views/svg/connector.blade.php","svg","false","2","","0","0","0","0","0","0","false","","0","","false"
"resources/views/svg/match.blade.php","svg","false","120","","1","0","0","0","0","0","false","","1","resources/views/backend/draw/roundrobin/draw-svg.blade.php","false"
"resources/views/templates/adminDashboardTemplate.blade.php","templates","false","278","","0","0","0","0","6","0","true","datatable","1","resources/views/backend/dashboard.blade.php","false"
"resources/views/templates/homeEventTemplate.blade.php","templates","false","35","","0","0","0","0","0","0","false","","1","resources/views/frontend/home.blade.php","false"
"resources/views/templates/premium.blade.php","templates","false","7","","0","0","0","0","0","0","true","","1","resources/views/multiend/player_profile.blade.php","false"
"resources/views/terms.blade.php","terms.blade.php","false","29","layouts/blankLayout","0","0","0","1","0","0","false","","3","app/Actions/Fortify/CreateNewUser.php;resources/views/auth/register.blade.php;resources/views/content/authentications/auth-register-basic.blade.php","false"
"resources/views/upload/fileUpload.blade.php","upload","false","52","","0","0","0","0","0","0","false","","0","","true"
"resources/views/vendor/authentication-log/emails/failed.blade.php","vendor","false","20","","0","0","0","0","0","0","false","","0","","false"
"resources/views/vendor/authentication-log/emails/new.blade.php","vendor","false","20","","0","0","0","0","0","0","false","","0","","false"
"resources/views/_partials/macros.blade.php","_partials","false","9","","0","0","0","0","0","0","false","","13","resources/views/auth/confirm-password.blade.php;resources/views/auth/forgot-password.blade.php;resources/views/auth/login.blade.php;resources/views/auth/register.blade.php;resources/views/auth/reset-password.blade.php;resources/views/auth/two-factor-challenge.blade.php;resources/views/auth/verify-email.blade.php;resources/views/content/authentications/auth-login-basic.blade.php;resources/views/content/authentications/auth-register-basic.blade.php;resources/views/layouts/sections/menu/verticalMenu.blade.php;resources/views/layouts/sections/navbar/navbar.blade.php;resources/views/policy.blade.php;resources/views/terms.blade.php","false"
"resources/views/_partials/_modals/add-category-modal.blade.php","_partials","false","54","","0","1","0","0","0","1","true","","2","resources/views/backend/adminPage/show.blade.php;resources/views/backend/adminPage/show2.blade.php","false"
"resources/views/_partials/_modals/modal-add-announcement.blade.php","_partials","false","28","","0","0","0","0","0","1","false","","0","","false"
"resources/views/_partials/_modals/modal-add-edit-points.blade.php","_partials","false","36","","0","0","0","0","0","1","true","","1","resources/views/backend/ranking/settings-ranking.blade.php","true"
"resources/views/_partials/_modals/modal-add-event.blade.php","_partials","false","148","","0","0","0","0","0","1","true","select2","1","resources/views/backend/dashboard.blade.php","false"
"resources/views/_partials/_modals/modal-add-new-address.blade.php","_partials","false","131","","0","0","0","0","0","1","true","select2","3","resources/views/frontend/event/cancel.blade.php;resources/views/frontend/event/checkout.blade.php;resources/views/frontend/event/confirmation.blade.php","false"
"resources/views/_partials/_modals/modal-add-new-cc.blade.php","_partials","false","54","","0","0","0","0","0","1","true","","0","","false"
"resources/views/_partials/_modals/modal-add-permission.blade.php","_partials","false","34","","0","0","0","0","0","1","false","","0","","false"
"resources/views/_partials/_modals/modal-add-player-to-profile.blade.php","_partials","false","57","","0","0","0","0","0","1","false","select2","0","","false"
"resources/views/_partials/_modals/modal-add-player.blade.php","_partials","false","63","","0","0","0","0","0","1","true","","1","resources/views/frontend/event/checkout.blade.php","false"
"resources/views/_partials/_modals/modal-add-region.blade.php","_partials","false","37","","0","1","0","0","0","1","false","select2","2","resources/views/backend/adminPage/show.blade.php;resources/views/backend/adminPage/show2.blade.php","false"
"resources/views/_partials/_modals/modal-add-registration.blade.php","_partials","false","35","","0","0","0","0","0","1","false","select2","2","resources/views/backend/adminPage/show.blade.php;resources/views/backend/adminPage/show2.blade.php","false"
"resources/views/_partials/_modals/modal-add-role.blade.php","_partials","false","275","","0","0","0","0","1","1","true","","0","","false"
"resources/views/_partials/_modals/modal-add-send-email.blade.php","_partials","false","112","","0","2","0","0","0","1","true","select2","2","resources/views/backend/adminPage/show.blade.php;resources/views/backend/adminPage/show2.blade.php","false"
"resources/views/_partials/_modals/modal-add-team.blade.php","_partials","false","43","","0","0","0","0","0","1","false","","2","resources/views/backend/adminPage/show.blade.php;resources/views/backend/adminPage/show2.blade.php","false"
"resources/views/_partials/_modals/modal-add-upload-file.blade.php","_partials","false","34","","0","0","0","0","0","1","false","","0","","false"
"resources/views/_partials/_modals/modal-create-app.blade.php","_partials","false","304","","0","0","0","0","0","1","true","","0","","true"
"resources/views/_partials/_modals/modal-edit-cc.blade.php","_partials","false","54","","0","0","0","0","0","1","true","","0","","false"
"resources/views/_partials/_modals/modal-edit-event.blade.php","_partials","false","346","","1","2","7","9","0","1","true","select2","0","","false"
"resources/views/_partials/_modals/modal-edit-permission.blade.php","_partials","false","38","","0","0","0","0","0","1","true","","0","","false"
"resources/views/_partials/_modals/modal-edit-player.blade.php","_partials","false","56","","0","0","0","0","0","1","false","","0","","false"
"resources/views/_partials/_modals/modal-edit-team-category.blade.php","_partials","false","32","","0","0","0","0","0","1","true","","2","resources/views/backend/adminPage/show.blade.php;resources/views/backend/adminPage/show2.blade.php","false"
"resources/views/_partials/_modals/modal-edit-user.blade.php","_partials","false","58","","0","0","0","0","0","1","true","","1","resources/views/backend/dashboard.blade.php","false"
"resources/views/_partials/_modals/modal-enable-otp.blade.php","_partials","false","30","","0","0","0","0","0","1","false","","0","","false"
"resources/views/_partials/_modals/modal-player-in-team.blade.php","_partials","false","54","","0","1","0","0","0","1","false","select2","2","resources/views/backend/adminPage/show.blade.php;resources/views/backend/adminPage/show2.blade.php","false"
"resources/views/_partials/_modals/modal-pricing.blade.php","_partials","false","131","","0","0","0","0","0","1","true","","2","resources/views/layouts/contentNavbarLayout.blade.php;resources/views/layouts/horizontalLayout.blade.php","false"
"resources/views/_partials/_modals/modal-refer-earn.blade.php","_partials","false","79","","0","0","0","0","0","1","true","","0","","false"
"resources/views/_partials/_modals/modal-share-project.blade.php","_partials","false","259","","0","0","0","0","0","1","true","select2","0","","false"
"resources/views/_partials/_modals/modal-two-factor-auth.blade.php","_partials","false","99","","0","0","0","0","0","3","false","","0","","false"
"resources/views/_partials/_modals/modal-upgrade-plan.blade.php","_partials","false","42","","0","0","0","0","0","1","true","","1","resources/views/backend/dashboard.blade.php","false"
"resources/views/_partials/_offcanvas/offcanvas-add-payment.blade.php","_partials","false","47","","0","0","0","0","0","0","true","","0","","false"
"resources/views/_partials/_offcanvas/offcanvas-send-invoice.blade.php","_partials","false","42","","0","0","0","0","0","0","true","","0","","false"
